Customer Key,Location Key,Shipping Key,Product Key,Order Key,Order Date Key,Ship Date Key,Quantity Sold,Total Price
100212,200000,300495,400383,500496,600380,700394,11,1704.89
100393,200351,300496,400384,500497,600396,700119,5,1258.7774
100166,200266,300497,400385,500498,600283,700395,7,2584.008
100082,200084,300498,400386,500499,600140,700396,6,1482.39
100388,200352,300499,400157,500500,600017,700359,3,1274.7
100082,200353,300500,400131,500501,600397,700397,5,1604.9
100158,200354,300501,400387,500502,600398,700398,9,2818.08
100394,200355,300502,400388,500503,600399,700399,3,1046.25
100395,200306,300503,400153,500504,600400,700400,5,3187.2
100396,200356,300504,400317,500505,600401,700401,10,4099.68
100397,200058,300505,400389,500506,600402,700402,5,703.35
100398,200005,300506,400390,500507,600403,700403,8,2293.488
100399,200357,300507,400391,500508,600244,700404,9,1238.6115
100286,200344,300508,400392,500509,600404,700405,7,1715.056
100313,200358,300509,400010,500510,600329,700406,2,1665.62
100400,200001,300510,400339,500511,600097,700407,6,2841.66
100401,200359,300511,400137,500512,600178,700408,12,3399.66
100136,200360,300512,400393,500513,600405,700409,6,1607.76
100162,200361,300513,400394,500514,600406,700410,5,840.15
100402,200362,300514,400395,500515,600198,700201,3,1236.33
100344,200052,300515,400396,500516,600265,700411,8,2488.56
100403,200363,300516,400397,500517,600067,700239,7,1124.256
100361,200000,300517,400398,500518,600407,700412,5,3999.95
100404,200205,300518,400399,500519,600408,700158,3,726.72
100405,200021,300519,400197,500520,600259,700261,5,2799.96
100406,200364,300520,400400,500521,600409,700413,6,1519.92
100407,200365,300521,400401,500522,600410,700187,4,1279.32
100048,200045,300522,400402,500523,600045,700048,5,723.3
100408,200366,300523,400089,500524,600411,700414,1,642.69
100402,200367,300524,400403,500525,600131,700133,8,2619.0
100286,200368,300525,400404,500526,600244,700415,6,1704.87
100110,200369,300526,400405,500527,600131,700244,7,1715.91
100229,200338,300527,400361,500528,600412,700416,2,1278.0
100409,200080,300528,400406,500529,600413,700417,4,1234.56
100410,200263,300529,400407,500530,600280,700324,8,4195.2
100411,200088,300530,400408,500531,600414,700418,5,1765.395
100002,200370,300531,400409,500532,600415,700115,3,1480.368
100055,200093,300532,400410,500533,600094,700097,7,2968.98
100412,200002,300533,400411,500534,600416,700419,7,2301.138
100413,200204,300534,400412,500535,600417,700327,3,1100.52
100414,200176,300535,400108,500536,600108,700420,7,2518.95
100311,200371,300536,400413,500537,600307,700421,5,996.3
100222,200167,300537,400398,500538,600418,700422,3,1919.976
100415,200372,300538,400414,500539,600419,700423,1,922.95
100416,200373,300539,400225,500540,600261,700194,5,1850.445
100059,200198,300540,400415,500541,600130,700017,6,664.56
100417,200374,300541,400416,500542,600315,700424,6,1547.1
100130,200211,300542,400417,500543,600064,700077,5,2190.951
100418,200205,300543,400418,500544,600371,700425,9,3242.88
100419,200080,300544,400419,500545,600420,700426,4,2544.6
100420,200375,300545,400147,500546,600421,700178,4,2605.56
100158,200135,300546,400420,500547,600079,700427,11,1271.457
100421,200146,300547,400421,500548,600004,700253,10,876.3
100012,200012,300548,400422,500549,600012,700012,4,1207.56
100422,200242,300549,400423,500550,600422,700428,5,2051.1
100293,200376,300550,400424,500551,600423,700429,6,2544.24
100011,200377,300551,400380,500552,600397,700397,8,1421.664
100423,200378,300552,400425,500553,600305,700286,3,1314.45
100176,200000,300553,400426,500554,600424,700006,2,3991.98
100424,200379,300554,400427,500555,600198,700201,2,980.32
100425,200077,300555,400048,500556,600425,700430,5,1799.97
100426,200380,300556,400428,500557,600257,700431,6,2470.5
100427,200381,300557,400429,500558,600426,700432,5,1499.95
100428,200382,300558,400430,500559,600103,700433,2,877.02
100429,200051,300559,400431,500560,600427,700251,13,1618.37
100430,200383,300560,400432,500561,600087,700434,6,1917.36
100431,200384,300561,400433,500562,600276,700435,7,2173.5
100328,200385,300562,400239,500563,600428,700436,7,1927.59
100432,200386,300563,400434,500564,600429,700437,6,1799.1
100200,200387,300564,400435,500565,600430,700438,5,1814.25
100433,200388,300565,400436,500566,600431,700439,5,1293.675
100136,200389,300566,400437,500567,600160,700162,5,2477.55
100434,200390,300567,400016,500568,600432,700440,7,1399.944
100435,200391,300568,400438,500569,600433,700441,2,723.3
100436,200392,300569,400439,500570,600434,700242,8,2097.12
100429,200070,300570,400440,500571,600435,700442,6,1350.12
100437,200393,300571,400177,500572,600179,700066,6,3242.88
100054,200000,300572,400441,500573,600436,700299,5,1044.63
100313,200042,300573,400201,500574,600437,700443,2,1793.98
100016,200394,300574,400442,500575,600199,700444,4,597.36
100438,200395,300575,400443,500576,600363,700373,14,3955.14
100215,200396,300576,400444,500577,600438,700177,6,796.824
100439,200397,300577,400445,500578,600439,700445,9,2305.26
100440,200247,300578,400446,500579,600440,700446,10,2833.76
100405,200398,300579,400096,500580,600223,700447,4,2077.32
100441,200212,300580,400447,500581,600441,700448,7,1916.88
100221,200196,300581,400448,500582,600226,700066,5,1212.5
100234,200051,300582,400122,500583,600442,700449,6,2404.704
100442,200399,300583,400449,500584,600443,700450,3,1622.565
100264,200234,300584,400450,500585,600269,700222,6,856.44
100443,200028,300585,400451,500586,600038,700137,9,2887.056
100188,200400,300586,400452,500587,600444,700177,9,1361.043
100444,200401,300587,400111,500588,600445,700451,9,3391.74
100445,200030,300588,400029,500589,600446,700452,7,2375.296
100446,200402,300589,400453,500590,600447,700453,6,889.02
100447,200403,300590,400454,500591,600448,700454,4,1782.48
100448,200347,300591,400455,500592,600449,700223,3,667.7685
100449,200091,300592,400456,500593,600180,700455,5,1612.845
100450,200404,300593,400457,500594,600450,700456,7,845.208
100451,200405,300594,400396,500595,600047,700416,9,2799.63
100452,200406,300595,400396,500596,600451,700321,6,1549.1286
100453,200205,300596,400458,500597,600452,700457,4,1696.4
100454,200205,300597,400459,500598,600249,700458,5,935.5
100087,200407,300598,400460,500599,600453,700459,9,2036.8125
100455,200408,300599,400461,500600,600454,700460,4,980.52
100045,200409,300600,400462,500601,600050,700115,8,1654.644
100456,200130,300601,400008,500602,600064,700461,6,1525.188
100457,200410,300602,400065,500603,600455,700052,6,2063.7684
100409,200080,300603,400463,500604,600413,700417,8,1457.28
100426,200380,300604,400464,500605,600257,700431,7,1693.23
100458,200241,300605,400010,500606,600036,700079,5,4164.05
100459,200411,300606,400465,500607,600456,700023,6,1411.2
100460,200412,300607,400137,500608,600457,700462,4,2039.796
100320,200142,300608,400220,500609,600447,700463,9,5737.5
100461,200001,300609,400466,500610,600458,700056,7,1641.087
100462,200413,300610,400467,500611,600424,700220,5,1380.9
100463,200292,300611,400361,500612,600459,700464,3,1917.0
100464,200414,300612,400468,500613,600002,700465,2,823.5
100182,200164,300613,400469,500614,600185,700189,4,872.32
100117,200415,300614,400005,500615,600460,700069,5,3180.75
100465,200416,300615,400295,500616,600461,700466,11,2910.1875
100466,200051,300616,400470,500617,600323,700467,9,2348.82
100332,200077,300617,400060,500618,600462,700079,8,1924.16
100467,200417,300618,400471,500619,600463,700468,5,910.35
100468,200378,300619,400472,500620,600058,700469,2,856.68
100469,200418,300620,400214,500621,600339,700470,7,1731.072
100470,200419,300621,400473,500622,600464,700471,12,1330.992
100468,200016,300622,400474,500623,600465,700039,9,2573.82
100471,200420,300623,400475,500624,600466,700472,14,1914.08
100428,200421,300624,400410,500625,600138,700473,8,3393.12
100337,200077,300625,400476,500626,600467,700474,6,1079.316
100330,200422,300626,400438,500627,600305,700309,4,1446.6
100208,200225,300627,400477,500628,600468,700027,7,3272.01
100154,200084,300628,400478,500629,600469,700475,7,3386.859
100346,200423,300629,400479,500630,600295,700476,7,728.532
100033,200424,300629,400014,500631,600259,700292,9,2498.526
100472,200425,300630,400084,500632,600262,700477,4,2575.92
100473,200426,300631,400156,500633,600047,700297,7,2546.46
100474,200427,300632,400262,500634,600470,700471,7,2888.76
100278,200108,300633,400480,500635,600106,700458,4,1031.4
100434,200428,300634,400481,500636,600054,700288,8,1237.44
100475,200090,300635,400482,500637,600471,700478,4,1018.32
100103,200100,300636,400483,500638,600103,700105,13,600.6
100476,200429,300637,400061,500639,600472,700479,7,2756.943
100373,200430,300638,400484,500640,600352,700355,3,1534.869
100228,200139,300639,400176,500641,600023,700480,8,1781.136
100477,200431,300639,400485,500642,600473,700481,10,6439.8
100478,200432,300640,400486,500643,600474,700482,8,1363.2
100479,200433,300641,400487,500644,600447,700463,7,3315.27
100480,200434,300642,400488,500645,600475,700483,7,1266.86
100481,200435,300643,400489,500646,600476,700484,8,2123.028
100278,200436,300644,400490,500647,600286,700474,7,2478.84
100109,200091,300645,400491,500648,600477,700485,4,1894.536
100482,200437,300646,400173,500649,600478,700486,3,1006.056
100174,200164,300647,400048,500650,600479,700487,9,5399.91
100460,200438,300648,400081,500651,600480,700488,5,1317.9
100173,200157,300649,400492,500652,600174,700179,7,1350.09
100483,200439,300650,400493,500653,600246,700489,7,1839.18
100484,200167,300651,400267,500654,600129,700094,5,2799.96
100457,200440,300652,400338,500655,600284,700490,3,1908.18
100485,200379,300653,400494,500656,600481,700491,5,1264.466
100486,200441,300654,400495,500657,600482,700492,3,3930.072
100049,200129,300655,400496,500658,600139,700143,7,965.16
100487,200442,300656,400497,500659,600483,700493,4,748.116
100488,200443,300657,400498,500660,600484,700494,7,943.866
100072,200444,300658,400499,500661,600485,700495,4,1447.44
100261,200017,300659,400500,500662,600486,700496,6,1552.5
100147,200445,300660,400240,500663,600118,700497,5,1999.96
100301,200264,300661,400060,500664,600193,700198,8,2405.2
100489,200167,300662,400501,500665,600311,700498,7,1212.96
100490,200446,300663,400502,500666,600487,700499,3,919.26
100471,200205,300664,400325,500667,600488,700500,7,3045.84
100133,200229,300665,400133,500668,600489,700002,2,766.872
100491,200080,300666,400503,500669,600490,700501,6,2880.18
100492,200447,300667,400124,500670,600491,700106,4,1403.36
100183,200030,300668,400504,500671,600095,700190,6,1819.104
100385,200448,300669,400016,500672,600492,700251,9,2249.91
100235,200449,300670,400505,500673,600493,700325,9,2018.331
100326,200292,300671,400506,500674,600335,700334,5,2065.5
100241,200450,300672,400390,500675,600494,700502,4,1274.16
100493,200029,300673,400080,500676,600495,700503,6,2485.62
100489,200451,300674,400373,500677,600184,700504,3,1560.24
100473,200452,300675,400507,500678,600490,700030,5,3271.2
100494,200453,300676,400387,500679,600496,700505,3,751.488
100340,200454,300677,400029,500680,600497,700479,5,2120.8
100346,200455,300678,400508,500681,600018,700506,8,2102.832
100495,200456,300679,400509,500682,600424,700139,8,820.488
100361,200457,300680,400031,500683,600498,700365,5,2803.92
100496,200033,300681,400227,500684,600499,700507,6,1718.172
100497,200458,300682,400510,500685,600500,700228,8,553.44
100498,200459,300683,400511,500686,600501,700292,5,2794.2525
100300,200311,300684,400512,500687,600318,700360,3,1242.54
100499,200460,300685,400513,500688,600502,700508,9,1626.192
100276,200461,300686,400514,500689,600503,700404,2,1274.7
100500,200462,300687,400515,500690,600504,700509,6,1553.76
100092,200024,300688,400516,500691,600505,700510,8,2205.568
100187,200463,300689,400201,500692,600141,700421,3,2690.97
100501,200129,300690,400517,500693,600506,700127,5,3227.7
100174,200464,300691,400388,500694,600507,700511,3,1395.0
100410,200465,300692,400518,500695,600508,700512,7,2291.835
100502,200466,300693,400519,500696,600509,700513,4,1660.8
100042,200467,300694,400520,500697,600110,700514,4,2436.672
100503,200468,300695,400476,500698,600510,700515,5,899.43
100504,200469,300696,400521,500699,600511,700516,10,954.6
100505,200247,300697,400522,500700,600512,700517,5,1903.0
100236,200000,300698,400523,500701,600513,700518,11,2621.322
100096,200470,300699,400524,500702,600315,700057,5,1590.9
100506,200471,300700,400525,500703,600184,700403,4,1467.36
100507,200139,300701,400123,500704,600481,700519,3,1091.2806
100508,200198,300702,400526,500705,600514,700520,8,2014.3632
100509,200090,300703,400527,500706,600515,700521,8,3877.68
100510,200115,300704,400528,500707,600516,700016,12,1673.184
100511,200077,300705,400142,500708,600517,700082,7,3083.43
100512,200091,300706,400070,500709,600518,700522,5,2863.35
100513,200161,300707,400193,500710,600205,700523,8,2841.66
100514,200472,300708,400529,500711,600516,700320,3,765.459
100026,200001,300709,400102,500712,600174,700524,4,1887.84
100313,200473,300710,400530,500713,600397,700525,8,742.336
100139,200474,300711,400531,500714,600519,700285,6,795.408
100150,200475,300712,400418,500715,600228,700526,5,1801.6
100046,200043,300713,400532,500716,600043,700046,5,779.28
100515,200476,300714,400533,500717,600520,700527,2,613.26
100350,200477,300715,400534,500718,600170,700528,5,979.95
100339,200001,300716,400535,500719,600396,700131,4,1837.56
100370,200423,300717,400017,500720,600521,700529,7,3979.29
100516,200000,300718,400536,500721,600460,700514,3,1349.85
100517,200226,300719,400537,500722,600297,700530,5,1198.2986
100046,200051,300720,400538,500723,600522,700531,8,3393.68
100518,200018,300721,400080,500724,600523,700532,5,1864.215
100217,200478,300722,400067,500725,600291,700341,6,1142.64
100022,200265,300723,400539,500726,600399,700515,5,1630.8
100519,200479,300724,400242,500727,600051,700533,6,1172.664
100520,200480,300725,400540,500728,600153,700534,14,2021.88
100521,200481,300726,400541,500729,600243,700535,4,836.928
100522,200482,300727,400147,500730,600524,700231,2,1302.78
100523,200483,300728,400542,500731,600131,700244,4,2243.88
100328,200484,300729,400543,500732,600250,700461,11,1221.561
100441,200485,300730,400544,500733,600525,700536,3,1609.29
100524,200005,300731,400545,500734,600270,700537,6,1596.51
100016,200016,300732,400340,500735,600016,700016,4,975.92
100199,200486,300733,400546,500736,600423,700538,12,2018.88
100525,200487,300734,400547,500737,600526,700443,6,1885.32
100396,200488,300735,400548,500738,600527,700539,7,3119.34
100526,200489,300736,400189,500739,600528,700219,6,1964.25
100290,200316,300737,400451,500740,600529,700540,3,1202.94
100291,200033,300738,400535,500741,600069,700367,6,1653.804
100527,200136,300739,400549,500742,600250,700247,2,621.0
100059,200490,300740,400550,500743,600219,700318,9,2673.81
100468,200491,300741,400551,500744,600530,700541,3,1307.97
100048,200492,300742,400552,500745,600531,700542,3,1145.232
100528,200358,300743,400033,500746,600008,700371,4,1504.52
100196,200131,300744,400553,500747,600532,700520,8,1902.10816
100270,200493,300745,400554,500748,600533,700543,10,1913.4
100529,200494,300746,400555,500749,600534,700544,4,1854.72
100086,200495,300747,400556,500750,600464,700545,7,2958.984
100367,200496,300748,400177,500751,600535,700546,3,810.72
100530,200497,300749,400557,500752,600536,700547,8,2953.584
100444,200498,300750,400558,500753,600537,700548,5,2593.8
100411,200139,300751,400559,500754,600538,700028,5,2051.013
100315,200000,300752,400560,500755,600064,700236,7,2504.74
100309,200204,300753,400561,500756,600314,700185,5,1318.65
100350,200499,300754,400562,500757,600539,700549,9,1120.77
100531,200500,300755,400341,500758,600540,700550,4,1983.968
